id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
wc_post_id_819,"BLUSA AMARILLA LUMINARI","BLUSA AMARILLA LUMINARI 
 
Talla: S 
 
Modelo: 096 
 
100% Polyester",https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-35.png,https://georginasj.com/tienda/producto/blusa-amarilla-luminari/,"Blusas","GeorginaSJ",450MXN,out of stock,wc_post_id_819,https://georginasj.com/tienda/carrito/?add-to-cart=819,"https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-36.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,350MXN,new,published,,
wc_post_id_818,"BLUSA ROSA PUNTITOS MONTEAU","BLUSA ROSA PUNTITOS MONTEAU 
 
Talla: M 
 
Modelo: 14605 
 
97%Polyester 
 
3%Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-23.png,https://georginasj.com/tienda/producto/blusa-rosa-puntitos-monteau/,"Blusas","GeorginaSJ",550MXN,out of stock,wc_post_id_818,https://georginasj.com/tienda/carrito/?add-to-cart=818,"https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-24.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,550MXN,new,published,,
wc_post_id_817,"BLUSA VERDE NAKED ZEBRA","BLUSA VERDE NAKED ZEBRA 
 
Talla: S 
 
Modelo: nakedzebra34 
 
100% Rayon",https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-9.png,https://georginasj.com/tienda/producto/blusa-verde-naked-zebra/,"Blusas","GeorginaSJ",475MXN,in stock,wc_post_id_817,https://georginasj.com/tienda/carrito/?add-to-cart=817,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,375MXN,new,published,,
wc_post_id_816,"BLUSA MOSTAZA TA RI","BLUSA MOSTAZA TA RI 
 
Talla: M 
 
Modelo: 079 
 
96% Polyester 
 
4% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-33.png,https://georginasj.com/tienda/producto/blusa-mostaza-ta-ri/,"Blusas","GeorginaSJ",400MXN,in stock,wc_post_id_816,https://georginasj.com/tienda/carrito/?add-to-cart=816,"https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-34.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,230MXN,new,published,,
wc_post_id_815,"BLUSA BLANCA ENCAJE CUELLO V","BLUSA BLANCA ENCAJE CUELLO V 
 
Talla: M 
 
Modelo: 3461 
 
92% Nylon 
 
8% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-18.png,https://georginasj.com/tienda/producto/blusa-blanca-encaje-cuello-v/,"Blusas","GeorginaSJ",500MXN,in stock,wc_post_id_815,https://georginasj.com/tienda/carrito/?add-to-cart=815,"https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-19.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_814,"BLUSA ROJA PAPERMOON","BLUSA ROJA PAPERMOON 
 
Talla: M 
 
Modelo: 3460 
 
90% Nylon 
 
10% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-44.png,https://georginasj.com/tienda/producto/blusa-roja-papermoon/,"Blusas","GeorginaSJ",500MXN,in stock,wc_post_id_814,https://georginasj.com/tienda/carrito/?add-to-cart=814,"https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-45.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,500MXN,new,published,,
wc_post_id_813,"BLUSA ROSA RAYAS ROMEO JULIET","BLUSA ROSA RAYAS ROMEO JULIET 
 
Talla: S 
 
Modelo: 76189 
 
70% Polyester 
 
30% Cotton",https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-30.png,https://georginasj.com/tienda/producto/blusa-rosa-rayas-romeo-juliet/,"Blusas","GeorginaSJ",650MXN,in stock,wc_post_id_813,https://georginasj.com/tienda/carrito/?add-to-cart=813,"https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-31.png,https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-32.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,650MXN,new,published,,
wc_post_id_766,"BLUSA A'GACI MOSTAZA MARIGOLD","BLUSA A'GACI MOSTAZA MARIGOLD 
 
Talla: L 
 
Modelo: 3530 
 
97% Polyester 
 
3% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-37.png,https://georginasj.com/tienda/producto/blusa-agaci-mostaza-marigold/,"Blusas","GeorginaSJ",650MXN,in stock,wc_post_id_766,https://georginasj.com/tienda/carrito/?add-to-cart=766,"https://georginasj.com/tienda/wp-content/uploads/2020/07/pic-38.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,550MXN,new,published,,
wc_post_id_736,"JUMPER PINK","JUMPER PINK 
 
Talla: S 
 
Modelo: 00444 
 
95% Polyester 
 
5% Elastano",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-1.jpeg,https://georginasj.com/tienda/producto/jumper-pink/,"Vestidos","GeorginaSJ",690MXN,out of stock,wc_post_id_736,https://georginasj.com/tienda/carrito/?add-to-cart=736,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM.jpeg,https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-2.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,690MXN,new,published,,
wc_post_id_735,"VESTIDO SEDA LILA","VESTIDO SEDA LILA 
 
Talla: M 
 
Modelo: 00380 
 
97% Polyester 
 
3% Elastano",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-11.jpeg,https://georginasj.com/tienda/producto/vestido-seda-lila/,"Vestidos","GeorginaSJ",690MXN,out of stock,wc_post_id_735,https://georginasj.com/tienda/carrito/?add-to-cart=735,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-10.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,690MXN,new,published,,
wc_post_id_734,"VESTIDO RAYADO","VESTIDO RAYADO 
 
Talla: M 
 
Modelo:MJ89 
 
51% Rayon 
 
44% Cotton 
 
5% Metallic yarn",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-18.jpeg,https://georginasj.com/tienda/producto/vestido-rayado/,"Vestidos","GeorginaSJ",750MXN,in stock,wc_post_id_734,https://georginasj.com/tienda/carrito/?add-to-cart=734,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-17.jpeg,https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-19.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,750MXN,new,published,,
wc_post_id_733,"VESTIDO BLANCO ENCAJE","VESTIDO BLANCO ENCAJE 
 
Talla: L 
 
Modelo: ED577 
 
100% Polyester 
 
Forro 100% Polyester",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-20.jpeg,https://georginasj.com/tienda/producto/vestido-blanco-encaje-2/,"Vestidos","GeorginaSJ",690MXN,in stock,wc_post_id_733,https://georginasj.com/tienda/carrito/?add-to-cart=733,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-21.jpeg,https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-22.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,690MXN,new,published,,
wc_post_id_732,"VESTIDO BLUE ROLLA COSTER","VESTIDO BLUE ROLLA COSTER 
 
Talla: S 
 
Modelo: 4735 
 
95% Rayon 
 
5% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.57-PM.jpeg,https://georginasj.com/tienda/producto/vestido-blue-rolla-coster/,"Vestidos","GeorginaSJ",770MXN,in stock,wc_post_id_732,https://georginasj.com/tienda/carrito/?add-to-cart=732,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.57-PM-1.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,770MXN,new,published,,
wc_post_id_731,"VESTIDO BLANCO ENCAJE","VESTIDO BLANCO ENCAJE 
 
Talla: S 
 
Modelo: Ed009 
 
100% Polyester",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-4.jpeg,https://georginasj.com/tienda/producto/vestido-blanco-encaje/,"Vestidos","GeorginaSJ",890MXN,in stock,wc_post_id_731,https://georginasj.com/tienda/carrito/?add-to-cart=731,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-3.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,890MXN,new,published,,
wc_post_id_730,"CONJUNTO PINK GIRLS","CONJUNTO PINK GIRLS 
 
Blusa: M 
 
Falda: M 
 
100% Rayon 
 
Style: ED790",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-3.jpeg,https://georginasj.com/tienda/producto/conjunto-pink-girls/,"Vestidos","GeorginaSJ",750MXN,out of stock,wc_post_id_730,https://georginasj.com/tienda/carrito/?add-to-cart=730,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-4.jpeg,https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-5.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,750MXN,new,published,,
wc_post_id_728,"VESTIDO BLANCO/AZUL BCX","VESTIDO BLANCO/AZUL 
 
Talla: 3 
 
Modelo: AB23 
 
92% Nylon 
 
8% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.59-PM.jpeg,https://georginasj.com/tienda/producto/vestido-blanco-azul-bcx/,"Vestidos","GeorginaSJ",550MXN,in stock,wc_post_id_728,https://georginasj.com/tienda/carrito/?add-to-cart=728,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.59-PM-1.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,550MXN,new,published,,
wc_post_id_727,"VESTIDO ROSA PASTEL","VESTIDO ROSA PASTEL 
 
Talla: L 
 
Modelo: k8902",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-14.jpeg,https://georginasj.com/tienda/producto/vestido-rosa-pastel/,"Vestidos","GeorginaSJ",500MXN,in stock,wc_post_id_727,https://georginasj.com/tienda/carrito/?add-to-cart=727,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-15.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,400MXN,new,published,,
wc_post_id_726,"VESTIDO TIRANTES FLORES","VESTIDO TIRANTES FLORES 
 
Talla: M 
 
Modelo: PJ78 
 
96% Algodón 
 
4% Poliamide",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-1.jpeg,https://georginasj.com/tienda/producto/vestido-tirantes-flores-2/,"Vestidos","GeorginaSJ",750MXN,in stock,wc_post_id_726,https://georginasj.com/tienda/carrito/?add-to-cart=726,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM.jpeg,https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-2.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,750MXN,new,published,,
wc_post_id_725,"VESTIDO FLOWERS","VESTIDO FLOWERS 
 
Talla: M 
 
Modelo: WT52 
 
100% Algodon",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.07-PM-3.jpeg,https://georginasj.com/tienda/producto/vestido-flowers/,"Vestidos","GeorginaSJ",750MXN,out of stock,wc_post_id_725,https://georginasj.com/tienda/carrito/?add-to-cart=725,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.07-PM-2.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,750MXN,new,published,,
wc_post_id_724,"VESTIDO BLACK B. DARLIN","VESTIDO BLACK B. DARLIN 
 
Talla: 9-10 
 
Modelo: 54314 
 
96% Polyester 
 
4% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-18.jpeg,https://georginasj.com/tienda/producto/vestido-black-b-darlin/,"Vestidos","GeorginaSJ",950MXN,in stock,wc_post_id_724,https://georginasj.com/tienda/carrito/?add-to-cart=724,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,850MXN,new,published,,
wc_post_id_723,"VESTIDO BLACK GLITTER","VESTIDO BLACK GLITTER 
 
Talla: S 
 
Modelo: 18068 
 
76% Naylon 
 
24% Elastano",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-12.jpeg,https://georginasj.com/tienda/producto/vestido-black-glitter/,"Vestidos","GeorginaSJ",950MXN,in stock,wc_post_id_723,https://georginasj.com/tienda/carrito/?add-to-cart=723,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-13.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,950MXN,new,published,,
wc_post_id_722,"VESTIDO PURPLE GIRL","VESTIDO PURPLE GIRL 
 
Talla: 10 kids 
 
Modelo: JK81",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-11.jpeg,https://georginasj.com/tienda/producto/vestido-purple-girl/,"Vestidos","GeorginaSJ",350MXN,in stock,wc_post_id_722,https://georginasj.com/tienda/carrito/?add-to-cart=722,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,250MXN,new,published,,
wc_post_id_721,"VESTIDO FLORES","VESTIDO FLORES 
 
Talla: S 
 
Modelo: RT76",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-19.jpeg,https://georginasj.com/tienda/producto/vestido-flores/,"Vestidos","GeorginaSJ",500MXN,in stock,wc_post_id_721,https://georginasj.com/tienda/carrito/?add-to-cart=721,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,450MXN,new,published,,
wc_post_id_720,"VESTIDO ROSA ENCAJE","VESTIDO ROSA ENCAJE 
 
Talla: S 
 
Modelo: FR56 
 
100% Polyester",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.26.12-PM-2.jpeg,https://georginasj.com/tienda/producto/vestido-rosa-encaje/,"Vestidos","GeorginaSJ",999MXN,in stock,wc_post_id_720,https://georginasj.com/tienda/carrito/?add-to-cart=720,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.26.12-PM-3.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,850MXN,new,published,,
wc_post_id_719,"VESTIDO PINK B. DARLIN","VESTIDO PINK B. DARLIN 
 
Talla: S 
 
Modelo: PinkB.Darlin 
 
95% Polyester 
 
5% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-16.jpeg,https://georginasj.com/tienda/producto/vestido-pink-b-darlin/,"Vestidos","GeorginaSJ",750MXN,out of stock,wc_post_id_719,https://georginasj.com/tienda/carrito/?add-to-cart=719,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-17.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,750MXN,new,published,,
wc_post_id_718,"VESTIDO RAYAS RED/BLUE","VESTIDO RAYAS RED/BLUE 
 
Talla: L 
 
Modelo: LK92 
 
97% Polyester 
 
3% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-6.jpeg,https://georginasj.com/tienda/producto/vestido-rayas-red-blue/,"Vestidos","GeorginaSJ",650MXN,in stock,wc_post_id_718,https://georginasj.com/tienda/carrito/?add-to-cart=718,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-7.jpeg,https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-8.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,650MXN,new,published,,
wc_post_id_717,"YELLOW JUMPSUIT","YELLOW JUMPSUIT 
 
Talla: M 
 
Modelo: ER56 
 
95% Polyester 
 
5% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-13.jpeg,https://georginasj.com/tienda/producto/yellow-jumpsuit/,"Vestidos","GeorginaSJ",790MXN,in stock,wc_post_id_717,https://georginasj.com/tienda/carrito/?add-to-cart=717,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-14.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,600MXN,new,published,,
wc_post_id_716,"RED JUMPSUIT","RED JUMPSUIT 
 
Talla: 6 
 
Modelo: K820 
 
Color: GOJI BERRY",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-16.jpeg,https://georginasj.com/tienda/producto/red-jumpsuit/,"Vestidos","GeorginaSJ",980MXN,in stock,wc_post_id_716,https://georginasj.com/tienda/carrito/?add-to-cart=716,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-15.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,780MXN,new,published,,
wc_post_id_715,"VESTIDO AZUL CANDALITE","VESTIDO AZUL CANDALITE 
 
Talla: S 
 
Modelo: 142687 
 
100%  Polyester",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-9.jpeg,https://georginasj.com/tienda/producto/vestido-azul-candalite/,"Vestidos","GeorginaSJ",950MXN,in stock,wc_post_id_715,https://georginasj.com/tienda/carrito/?add-to-cart=715,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-10.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,950MXN,new,published,,
wc_post_id_714,"BLUSA VERDE MONTEAU","BLUSA VERDE MONTEAU 
 
Talla: L 
 
Modelo: Green213 
 
95% Polyester 
 
5% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.26.12-PM-4.jpeg,https://georginasj.com/tienda/producto/blusa-verde-monteau/,"Blusas","GeorginaSJ",550MXN,in stock,wc_post_id_714,https://georginasj.com/tienda/carrito/?add-to-cart=714,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,550MXN,new,published,,
wc_post_id_713,"BLUSA VAINILLA POP PINK","BLUSA VAINILLA POP PINK 
 
Talla: S 
 
Modelo: EP123 
 
100% Algodón",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.59-PM-3.jpeg,https://georginasj.com/tienda/producto/blusa-vainilla-pop-pink/,"Blusas","GeorginaSJ",495MXN,in stock,wc_post_id_713,https://georginasj.com/tienda/carrito/?add-to-cart=713,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,495MXN,new,published,,
wc_post_id_712,"BLUSA A'GACI YELLOW","BLUSA A'GACI YELLOW 
 
Talla: L 
 
Modelo: 15110 
 
100% Cotton",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.26.12-PM-7.jpeg,https://georginasj.com/tienda/producto/blusa-agaci-yellow/,"Blusas","GeorginaSJ",450MXN,in stock,wc_post_id_712,https://georginasj.com/tienda/carrito/?add-to-cart=712,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,450MXN,new,published,,
wc_post_id_711,"BLUSA A'GACI BLACK","BLUSA A'GACI BLACK 
 
Talla: S 
 
modelo: 35020 
 
100% Polyester",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-21.jpeg,https://georginasj.com/tienda/producto/blusa-agaci-black/,"Blusas","GeorginaSJ",300MXN,in stock,wc_post_id_711,https://georginasj.com/tienda/carrito/?add-to-cart=711,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.58-PM-20.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,250MXN,new,published,,
wc_post_id_710,"BLUSA CHARLOTTE RUSSE PINK","BLUSA CHARLOTTE RUSSE PINK 
 
Talla: S 
 
Modelo: Pink892 
 
92% Polyester 
 
8% spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.26.12-PM-5.jpeg,https://georginasj.com/tienda/producto/blusa-charlotte-russe-pink/,"Blusas","GeorginaSJ",140MXN,in stock,wc_post_id_710,https://georginasj.com/tienda/carrito/?add-to-cart=710,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,80MXN,new,published,,
wc_post_id_709,"BLUSA BLANCA","BLUSA BLANCA 
 
Talla: S 
 
Modelo: ED798 
 
100% Polyester",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.26.12-PM-9.jpeg,https://georginasj.com/tienda/producto/blusa-blanca/,"Blusas","GeorginaSJ",550MXN,in stock,wc_post_id_709,https://georginasj.com/tienda/carrito/?add-to-cart=709,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.26.12-PM-10.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,450MXN,new,published,,
wc_post_id_708,"BLUSA GUESS SMOKED SALMON","BLUSA GUESS SMOKED SALMON 
 
Talla: M 
 
Modelo: GSK4 
 
60% Cotton 
 
40% Polyester",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-25.jpeg,https://georginasj.com/tienda/producto/blusa-guess-smoked-salmon/,"Blusas","GeorginaSJ",550MXN,out of stock,wc_post_id_708,https://georginasj.com/tienda/carrito/?add-to-cart=708,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.25.06-PM-23.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,550MXN,new,published,,
wc_post_id_707,"BLUSA A'GACI FLOWERS","BLUSA A'GACI FLOWERS 
 
Talla: L 
 
Modelo: 3430 
 
95% Polyester 
 
5% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.26.12-PM-6.jpeg,https://georginasj.com/tienda/producto/blusa-agaci-flowers/,"Blusas","GeorginaSJ",450MXN,in stock,wc_post_id_707,https://georginasj.com/tienda/carrito/?add-to-cart=707,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,350MXN,new,published,,
wc_post_id_706,"BLUSA VERDE LUMINARI","BLUSA VERDE LUMINARI 
 
Talla: S 
 
Modelo: 19617 
 
96% Algodón 
 
4% Elastano/spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.26.12-PM-8.jpeg,https://georginasj.com/tienda/producto/blusa-verde-luminari/,"Blusas","GeorginaSJ",300MXN,out of stock,wc_post_id_706,https://georginasj.com/tienda/carrito/?add-to-cart=706,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,200MXN,new,published,,
wc_post_id_705,"BLUSA ROSA PALO","BLUSA ROSA PALO 
 
Talla: L 
 
Modelo: Pink253 
 
100% Algodon",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.26.12-PM.jpeg,https://georginasj.com/tienda/producto/blusa-rosa-palo/,"Blusas","GeorginaSJ",450MXN,in stock,wc_post_id_705,https://georginasj.com/tienda/carrito/?add-to-cart=705,"https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.26.12-PM-1.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,450MXN,new,published,,
wc_post_id_632,"BLUSA ORANGE RISS RED","BLUSA ORANGE RISS RED 
 
Talla: M 
 
Modelo: 123271 
 
92% Polyester 
 
8% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/WhatsApp-Image-2020-06-30-at-5.26.13-PM.jpeg,https://georginasj.com/tienda/producto/blusa-orange-riss-red/,"Blusas","GeorginaSJ",450MXN,in stock,wc_post_id_632,https://georginasj.com/tienda/carrito/?add-to-cart=632,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,450MXN,new,published,,
wc_post_id_621,"Vestido Colores","Vestido Colores 
 
Talla M 
 
Modelo 7240 
 
100% Rayon",https://georginasj.com/tienda/wp-content/uploads/2020/06/105034375_935121673628484_3157724432784847931_n.jpg,https://georginasj.com/tienda/producto/vestido-colores-2/,"Vestidos","GeorginaSJ",650MXN,in stock,wc_post_id_621,https://georginasj.com/tienda/carrito/?add-to-cart=621,"https://georginasj.com/tienda/wp-content/uploads/2020/06/106297168_566903480687161_2068530494848560488_n.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,500MXN,new,published,,
wc_post_id_620,"Vestido Azul Rey","Vestido Azul Rey 
 
Talla 9-10 
 
Modelo 36404 
 
92% Rayon 
 
8% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/105699333_581346809475192_4305267252852434261_n.jpg,https://georginasj.com/tienda/producto/vestido-azul-rey/,"Vestidos","GeorginaSJ",880MXN,in stock,wc_post_id_620,https://georginasj.com/tienda/carrito/?add-to-cart=620,"https://georginasj.com/tienda/wp-content/uploads/2020/06/105700808_269367094162952_7881743689349140306_n.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,680MXN,new,published,,
wc_post_id_619,"Vestido Rojo/Negro","Vestido Rojo/Negro 
 
Talla M 
 
Modelo 10775 
 
68% Rayon 
 
28% Neylon 
 
4% Spandex",https://georginasj.com/tienda/wp-content/uploads/2020/06/105455674_737238890384622_480620459831607164_n.jpg,https://georginasj.com/tienda/producto/vestido-rojo-negro/,"Vestidos","GeorginaSJ",650MXN,in stock,wc_post_id_619,https://georginasj.com/tienda/carrito/?add-to-cart=619,"https://georginasj.com/tienda/wp-content/uploads/2020/06/106572624_274053080694625_2140597700561438483_n.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,650MXN,new,published,,
